,gene_symbol,identifier,clan,duplication_score,netto_dup,orthologs_cnt,human_dup,human_frac,dev_from_mean,human_protein_cnt
1127,MCTP2,ENSGT00550000074417_ENSG00000140563_C2,C2,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
1128,CNTN4,ENSGT00760000118840_ENSG00000144619_Ig_3,Ig,0.399285544177,10,17,0,0.0,-0.0743301461938,1
1129,KCNK5,ENSGT00760000118858_ENSG00000164626_Ion_trans_2,Ion_channel,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1130,CDON,ENSGT00910000144011_ENSG00000064309_Ig_3,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1131,HERC3,ENSGT00910000144004_ENSG00000138641_RCC1,Beta_propeller,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1132,ADAMTS16,ENSGT00900000140815_ENSG00000145536_TSP_1,TSP_1,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
1133,CTNND1,ENSGT00760000119167_ENSG00000198561_Arm,TPR,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1134,ZNF513,ENSGT00910000144103_ENSG00000163795_zf-H2C2_2,C2H2-zf,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1135,KIAA1324L,ENSGT00390000011781_ENSG00000164659_Ephrin_rec_like,Ephrin_rec_like,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
1136,PPP1R16B,ENSGT00760000119141_ENSG00000101445_Ank_4,Ank,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
1137,FANCI,ENSGT00390000005855_ENSG00000140525_FANCI_S3,FANCI_S3,0.399285544177,10,17,0,0.0,-0.0743301461938,1
1138,PDGFRA,ENSGT00760000118923_ENSG00000134853_Ig_3,Ig,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
1139,FGFR2,ENSGT00760000118923_ENSG00000066468_I-set,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1140,OVOL2,ENSGT00920000149010_ENSG00000125850_zf-H2C2_2,C2H2-zf,-0.146006624954,0,22,0,0.0,-0.0743301461938,2
1141,UBTF,ENSGT00530000063934_ENSG00000108312_HMG_box,HMG-box,-0.229438982071,0,14,0,0.0,-0.0743301461938,2
1142,ATP8A1,ENSGT00910000144008_ENSG00000124406_Hydrolase,HAD,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1143,TTC30A,ENSGT00390000010116_ENSG00000197557_TPR_19,TPR,-0.18894974994,0,17,0,0.0,-0.0743301461938,2
1144,RSU1,ENSGT00920000148937_ENSG00000148484_LRR_8,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1145,ZNF646,ENSGT00920000148986_ENSG00000167395_zf-C2H2,C2H2-zf,0.985856950067,18,15,0,0.0,-0.0743301461938,1
1146,ZBTB47,ENSGT00440000037877_ENSG00000114853_zf-C2H2,C2H2-zf,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
1147,GFRA3,ENSGT00550000074579_ENSG00000146013_GDNF,GDNF,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1148,FBXL6,ENSGT00390000009358_ENSG00000182325_LRR_4,LRR,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
1149,KRTAP1-5,ENSGT00730000111060_ENSG00000221852_Keratin_B2,Keratin_assoc,0.420872694557,7,9,1,0.142857142857,0.175669853806,4
1150,AIFM1,ENSGT00530000063416_ENSG00000156709_Pyr_redox,NADP_Rossmann,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1151,PUF60,ENSGT00760000118913_ENSG00000179950_RRM_1,RRM,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
1152,AVIL,ENSGT00760000119111_ENSG00000135407_Gelsolin,ADF,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
1153,RBM39,ENSGT00920000149081_ENSG00000131051_RRM_1,RRM,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
1154,GOLGA8R,ENSGT00530000062932_ENSG00000186399_GOLGA2L5,GOLGA2L5,-0.0670347196663,1,33,0,0.0,-0.0743301461938,19
1155,ELAVL4,ENSGT00760000118913_ENSG00000162374_RRM_1,RRM,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
1156,PKN2,ENSGT00920000149020_ENSG00000065243_HR1,HR1,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1157,FBXO11,ENSGT00530000063425_ENSG00000138081_Beta_helix,Pec_lyase-like,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
1158,MOV10L1,ENSGT00800000124068_ENSG00000073146_S1-like,OB,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1159,MYT1L,ENSGT00440000038465_ENSG00000186487_zf-C2HC,zf-C2HC,-0.122896986055,1,18,0,0.0,-0.0743301461938,1
1160,JAZF1,ENSGT00390000003635_ENSG00000153814_zf-C2H2_aberr,C2H2-zf,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
1161,SYNE2,ENSGT00900000140842_ENSG00000054654_Spectrin,Spectrin,-0.110607287449,1,20,0,0.0,-0.0743301461938,1
1162,ZNF784,ENSGT00910000144318_ENSG00000179922_zf-H2C2_2,C2H2-zf,4.94696356275,23,4,10,0.434782608696,4.92566985381,2
1163,TBL1X,ENSGT00890000139430_ENSG00000101849_WD40,Beta_propeller,0.0525236167341,4,15,0,0.0,-0.0743301461938,2
1164,FLT4,ENSGT00760000118923_ENSG00000037280_Ig_3,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1165,L1CAM,ENSGT00760000118840_ENSG00000198910_Ig_3,Ig,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1166,ZFP42,ENSGT00910000144040_ENSG00000179059_zf-C2H2,C2H2-zf,0.466088297667,13,21,0,0.0,-0.0743301461938,2
1167,TMEM131L,ENSGT00530000063614_ENSG00000121210_TMEM131_like,PapD-like,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1168,SPATA5,ENSGT00900000140994_ENSG00000145375_AAA_16,P-loop_NTPase,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1169,ANXA3,ENSGT00760000118972_ENSG00000138772_Annexin,Annexin,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1170,MYBL2,ENSGT00390000001038_ENSG00000101057_Myb_DNA-binding,HTH,-0.0865818392134,2,14,1,0.5,0.925669853806,1
1171,N4BP3,ENSGT00510000046769_ENSG00000145911_Fez1,Fez1,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
1172,CLPB,ENSGT00390000012961_ENSG00000162129_Ank,Ank,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
1173,SEZ6L2,ENSGT00760000118803_ENSG00000174938_Sushi,EGF,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
1174,GGT6,ENSGT00550000074591_ENSG00000167741_G_glu_transpept,NTN,-0.458877964141,0,7,0,0.0,-0.0743301461938,1
1175,BCL3,ENSGT00550000074527_ENSG00000069399_Ank_2,Ank,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
1176,SRPX,ENSGT00910000144117_ENSG00000101955_Sushi,EGF,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1177,IL5RA,ENSGT00530000063295_ENSG00000091181_fn3,E-set,-0.100379554656,0,32,0,0.0,-0.0743301461938,3
1178,IGDCC4,ENSGT00910000144009_ENSG00000103742_fn3,E-set,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1179,RLF,ENSGT00890000139400_ENSG00000117000_zf-C2H2,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1180,COL8A2,ENSGT00760000118830_ENSG00000171812_Collagen,Collagen,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1181,LRSAM1,ENSGT00920000148937_ENSG00000148356_LRR_8,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1182,TJP3,ENSGT00760000118866_ENSG00000105289_PDZ,PDZ-like,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1183,ZFR,ENSGT00550000074528_ENSG00000056097_zf-met,C2H2-zf,0.340462014765,9,17,0,0.0,-0.0743301461938,1
1184,TRPV6,ENSGT00550000074425_ENSG00000165125_Ank_2,Ank,-0.15295932138,0,21,0,0.0,-0.0743301461938,2
1185,DMXL1,ENSGT00390000000096_ENSG00000172869_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1186,EIF2AK4,ENSGT00530000062984_ENSG00000128829_Pkinase,PKinase,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1187,BCOR,ENSGT00760000119090_ENSG00000183337_Ank_3,Ank,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
1188,GOLGA8K,ENSGT00530000062932_ENSG00000249931_GOLGA2L5,GOLGA2L5,-0.0670347196663,1,33,0,0.0,-0.0743301461938,19
1189,MLST8,ENSGT00390000014795_ENSG00000167965_WD40,Beta_propeller,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
1190,FCRL5,ENSGT00760000119130_ENSG00000143297_Ig_2,Ig,0.122790148448,15,96,0,0.0,-0.0743301461938,16
1191,SRI,ENSGT00620000087734_ENSG00000075142_EF-hand_1,EF_hand,-0.184345479082,1,12,0,0.0,-0.0743301461938,1
1192,FBXW8,ENSGT00390000017221_ENSG00000174989_WD40,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1193,SHANK3,ENSGT00510000046474_ENSG00000251322_Ank_2,Ank,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1194,EGR3,ENSGT00550000074455_ENSG00000179388_zf-H2C2_2,C2H2-zf,0.315654520918,7,12,1,0.142857142857,0.925669853806,1
1195,DGKZ,ENSGT00760000119050_ENSG00000149091_Ank_4,Ank,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
1196,PTPRJ,ENSGT00900000140785_ENSG00000149177_fn3,E-set,3.214450327,45,13,0,0.0,-0.0743301461938,1
1197,ARVCF,ENSGT00760000119167_ENSG00000099889_Arm,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1198,HECTD1,ENSGT00530000063470_ENSG00000092148_Ank,Ank,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
1199,THSD7B,ENSGT00890000139427_ENSG00000144229_TSP_1,TSP_1,1.78585695007,30,15,0,0.0,-0.0743301461938,1
1200,TNFRSF1A,ENSGT00530000064001_ENSG00000067182_TNFR_c6,TNF_receptor,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1201,NHLRC1,ENSGT00730000111361_ENSG00000187566_NHL,Beta_propeller,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1202,CACNA1C,ENSGT00830000128247_ENSG00000151067_Ion_trans,Ion_channel,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
1203,ITGB5,ENSGT00760000119064_ENSG00000082781_EGF_2,EGF,0.319190283401,8,15,1,0.125,0.925669853806,1
1204,KLHL14,ENSGT00760000118825_ENSG00000197705_Kelch_1,Beta_propeller,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
1205,F5,ENSGT00910000143988_ENSG00000198734_Cu-oxidase_3,CU_oxidase,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1206,SLCO4A1,ENSGT00760000119014_ENSG00000101187_MFS_1,MFS,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1207,TMEM63A,ENSGT00390000011855_ENSG00000196187_RSN1_TM,RSN1_TM,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1208,CTCF,ENSGT00890000139371_ENSG00000102974_zf-H2C2_2,C2H2-zf,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
1209,IBTK,ENSGT00920000149071_ENSG00000005700_RCC1,Beta_propeller,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1210,MAP3K20,ENSGT00900000140790_ENSG00000091436_SAM_1,SAM,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
1211,ABLIM3,ENSGT00760000119039_ENSG00000173210_LIM,Zn_Beta_Ribbon,0.111740890688,5,16,0,0.0,-0.0743301461938,1
1212,CASK,ENSGT00760000118866_ENSG00000147044_L27,L27,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
1213,WDSUB1,ENSGT00920000149054_ENSG00000196151_WD40,Beta_propeller,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1214,KLHL28,ENSGT00760000118931_ENSG00000179454_Kelch_1,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1215,MYT1,ENSGT00440000038465_ENSG00000196132_zf-C2HC,zf-C2HC,0.0463443677066,4,17,0,0.0,-0.0743301461938,1
1216,CTNNAL1,ENSGT00550000074411_ENSG00000119326_Vinculin,Vinculin,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1217,SLCO1B3,ENSGT00760000119014_ENSG00000111700_MFS_1,MFS,-0.0764796606902,0,42,0,0.0,-0.0743301461938,6
1218,ABCB4,ENSGT00530000062896_ENSG00000005471_SMC_N,P-loop_NTPase,-0.0505060728745,2,24,0,0.0,-0.0743301461938,2
1219,NRROS,ENSGT00710000106753_ENSG00000174004_LRR_8,LRR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1220,KLHL5,ENSGT00760000118931_ENSG00000109790_Kelch_1,Beta_propeller,-0.0868147499726,0,37,0,0.0,-0.0743301461938,3
1221,SYNCRIP,ENSGT00550000074366_ENSG00000135316_RRM_1,RRM,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1222,LRRC74B,ENSGT00730000110609_ENSG00000187905_LRR_6,LRR,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1223,AP3B2,ENSGT00530000063546_ENSG00000103723_HEAT_2,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1224,RGPD8,ENSGT00760000119119_ENSG00000169629_Ran_BP1,PH,0.0851359167149,5,21,0,0.0,-0.0743301461938,8
1225,WDR48,ENSGT00920000149157_ENSG00000114742_WD40,Beta_propeller,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1226,CEP57L1,ENSGT00530000063695_ENSG00000183137_Cep57_MT_bd,Cep57_MT_bd,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1227,SLC25A3,ENSGT00390000008708_ENSG00000075415_Mito_carr,Mito_carr,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1228,SCAP,ENSGT00910000144151_ENSG00000114650_WD40,Beta_propeller,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1229,NSD1,ENSGT00780000121845_ENSG00000165671_PHD,zf-FYVE-PHD,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1230,NSF,ENSGT00530000064085_ENSG00000073969_AAA_22,P-loop_NTPase,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
1231,BUB3,ENSGT00530000063440_ENSG00000154473_WD40,Beta_propeller,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1232,WTIP,ENSGT00760000119039_ENSG00000142279_LIM,Zn_Beta_Ribbon,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1233,FUBP1,ENSGT00730000110664_ENSG00000162613_KH_1,KH,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1234,ZFC3H1,ENSGT00390000001116_ENSG00000133858_TPR_19,TPR,0.484846732215,10,14,0,0.0,-0.0743301461938,1
1235,ROBO3,ENSGT00910000144011_ENSG00000154134_I-set,Ig,-0.169060302578,0,19,0,0.0,-0.0743301461938,1
1236,OTOP2,ENSGT00530000063198_ENSG00000183034_Otopetrin,Otopetrin,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
1237,IARS2,ENSGT00550000074910_ENSG00000067704_tRNA-synt_1g,HUP,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1238,LRIG1,ENSGT00920000148954_ENSG00000144749_LRR_8,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1239,RANBP6,ENSGT00550000074773_ENSG00000137040_HEAT_2,TPR,-0.17845254161,0,18,0,0.0,-0.0743301461938,2
1240,ARMC6,ENSGT00390000002913_ENSG00000105676_Arm,TPR,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
1241,LRRC10B,ENSGT00840000129686_ENSG00000204950_LRR_8,LRR,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
1242,SH3TC1,ENSGT00530000063812_ENSG00000125089_TPR_12,TPR,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1243,SUSD1,ENSGT00390000013892_ENSG00000106868_EGF_CA,EGF,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1244,DLK2,ENSGT00910000144018_ENSG00000171462_EGF,EGF,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1245,SGTB,ENSGT00730000110724_ENSG00000197860_TPR_1,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1246,TTC9C,ENSGT00390000016022_ENSG00000162222_TPR_2,TPR,0.0716231137284,4,11,0,0.0,-0.0743301461938,1
1247,BTBD11,ENSGT00550000074669_ENSG00000151136_Ank_2,Ank,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
1248,AC114490.2,ENSGT00550000074408_ENSG00000271741_zf-FCS,TRASH,-0.146006624954,0,22,0,0.0,-0.0743301461938,3
1249,JAM2,ENSGT00730000110678_ENSG00000154721_Ig_3,Ig,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1250,TNFRSF10D,ENSGT00730000110985_ENSG00000173530_TNFR_c6,TNF_receptor,-0.133839406208,0,24,0,0.0,-0.0743301461938,4
1251,DNAL1,ENSGT00390000016904_ENSG00000119661_LRR_4,LRR,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
1252,FSTL4,ENSGT00530000063333_ENSG00000053108_Ig_3,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1253,AFM,ENSGT00390000000113_ENSG00000079557_Serum_albumin,Serum_albumin,-0.0823627115125,0,39,0,0.0,-0.0743301461938,4
1254,SLC45A3,ENSGT00390000018882_ENSG00000158715_MFS_1,MFS,-0.0117858749438,3,18,0,0.0,-0.0743301461938,1
1255,ZIC3,ENSGT00900000140802_ENSG00000156925_zf-C2H2,C2H2-zf,-0.0823627115125,0,39,0,0.0,-0.0743301461938,3
1256,NEGR1,ENSGT00860000133697_ENSG00000172260_I-set,Ig,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1257,PDE4DIP,ENSGT00530000063845_ENSG00000178104_Cnn_1N,Cnn_1N,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
1258,ABCF3,ENSGT00630000089843_ENSG00000161204_AAA_21,P-loop_NTPase,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1259,CALML3,ENSGT00760000118901_ENSG00000178363_EF-hand_1,EF_hand,0.435259477365,8,11,0,0.0,-0.0743301461938,1
1260,ANKRD42,ENSGT00920000149022_ENSG00000137494_Ank_2,Ank,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
1261,HEATR5B,ENSGT00390000006205_ENSG00000008869_HEAT_2,TPR,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
1262,ZNF384,ENSGT00920000149029_ENSG00000126746_zf-H2C2_2,C2H2-zf,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
1263,MALT1,ENSGT00390000018044_ENSG00000172175_V-set,Ig,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1264,KIAA1217,ENSGT00390000012399_ENSG00000120549_AIP3,AIP3,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1265,LRPPRC,ENSGT00390000016775_ENSG00000138095_PPR_2,TPR,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
1266,BIRC3,ENSGT00500000044782_ENSG00000023445_BIR,BIR-like,-0.130126220529,1,17,0,0.0,-0.0743301461938,2
1267,MICU1,ENSGT00530000063089_ENSG00000107745_EF-hand_6,EF_hand,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1268,AIFM3,ENSGT00530000063416_ENSG00000183773_HI0933_like,NADP_Rossmann,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1269,ESAM,ENSGT00760000119145_ENSG00000149564_V-set,Ig,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1270,ADAMTS8,ENSGT00900000140774_ENSG00000134917_TSP_1,TSP_1,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1271,LRRC61,ENSGT00390000006479_ENSG00000127399_LRR_8,LRR,-0.356905083221,0,9,0,0.0,-0.0743301461938,1
1272,MKRN2,ENSGT00390000014093_ENSG00000075975_zf-CCCH,CCCH_zf,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1273,PSAP,ENSGT00530000063434_ENSG00000197746_SapB_1,SapB_1,-0.160607287449,0,20,0,0.0,-0.0743301461938,2
1274,ZBTB33,ENSGT00810000125416_ENSG00000177485_zf-C2H2_4,C2H2-zf,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1275,NLRX1,ENSGT00860000133673_ENSG00000160703_LRR_6,LRR,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1276,KLF10,ENSGT00760000118984_ENSG00000155090_zf-C2H2,C2H2-zf,0.148987854251,5,12,0,0.0,-0.0743301461938,1
1277,WDR59,ENSGT00910000144183_ENSG00000103091_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1278,WDR92,ENSGT00860000133870_ENSG00000243667_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1279,GTF3C3,ENSGT00390000016929_ENSG00000119041_TPR_8,TPR,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1280,FCGR1A,ENSGT00760000119130_ENSG00000150337_Ig_2,Ig,0.0498734817814,8,96,0,0.0,-0.0743301461938,16
1281,ZNF512B,ENSGT00490000043365_ENSG00000196700_zf-C2H2,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1282,BEND3,ENSGT00390000010827_ENSG00000178409_BEN,BEN,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1283,ZBTB11,ENSGT00900000141090_ENSG00000066422_zf-H2C2_2,C2H2-zf,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1284,ALCAM,ENSGT00530000063457_ENSG00000170017_Ig_3,Ig,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1285,ELP2,ENSGT00390000000916_ENSG00000134759_WD40,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1286,CDH7,ENSGT00760000118954_ENSG00000081138_Cadherin,E-set,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1287,PTAR1,ENSGT00390000017892_ENSG00000188647_PPTA,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1288,RCN3,ENSGT00550000074546_ENSG00000142552_EF-hand_1,EF_hand,-0.15295932138,0,21,0,0.0,-0.0743301461938,3
1289,GLI3,ENSGT00900000140802_ENSG00000106571_zf-C2H2,C2H2-zf,0.162532204637,5,11,0,0.0,-0.0743301461938,1
1290,TTC7B,ENSGT00390000014400_ENSG00000165914_TPR_2,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1291,SLC24A4,ENSGT00760000119209_ENSG00000140090_Na_Ca_ex,Na_Ca_ex,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1292,TRIO,ENSGT00920000148975_ENSG00000038382_Spectrin,Spectrin,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1293,CNTNAP5,ENSGT00760000118991_ENSG00000155052_Laminin_G_2,Concanavalin,-0.15295932138,0,21,0,0.0,-0.0743301461938,1
1294,ZIC4,ENSGT00900000140802_ENSG00000174963_zf-C2H2,C2H2-zf,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
1295,ADAMTS20,ENSGT00900000140774_ENSG00000173157_TSP_1,TSP_1,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
1296,LAMB2,ENSGT00780000121851_ENSG00000172037_Laminin_EGF,EGF,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1297,BOP1,ENSGT00390000018422_ENSG00000261236_WD40,Beta_propeller,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
1298,NETO2,ENSGT00760000119018_ENSG00000171208_CUB,CUB,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
1299,CD244,ENSGT00510000049238_ENSG00000122223_V-set,Ig,-0.316020821284,1,7,0,0.0,-0.0743301461938,1
1300,UNC13B,ENSGT00920000149033_ENSG00000198722_C2,C2,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
1301,CAPN8,ENSGT00760000118971_ENSG00000203697_EF-hand_1,EF_hand,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1302,STRN,ENSGT00520000055597_ENSG00000115808_WD40,Beta_propeller,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
1303,NCAM1,ENSGT00910000144011_ENSG00000149294_I-set,Ig,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1304,LRRC20,ENSGT00730000111199_ENSG00000172731_LRR_4,LRR,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1305,DSG2,ENSGT00910000144083_ENSG00000046604_Cadherin,E-set,-0.078345018268,0,41,0,0.0,-0.0743301461938,4
1306,FLOT2,ENSGT00560000077232_ENSG00000132589_Flot,Flot,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
1307,MUSK,ENSGT00760000118818_ENSG00000030304_I-set,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1308,CTR9,ENSGT00390000005097_ENSG00000198730_TPR_1,TPR,0.385856950067,9,15,0,0.0,-0.0743301461938,1
1309,CADM1,ENSGT00900000140811_ENSG00000182985_Ig_3,Ig,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
1310,MYLPF,ENSGT00760000119196_ENSG00000180209_EF-hand_1,EF_hand,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
1311,DCAF12L1,ENSGT00390000001132_ENSG00000198889_WD40,Beta_propeller,-0.18894974994,0,17,0,0.0,-0.0743301461938,3
1312,AP3D1,ENSGT00550000075067_ENSG00000065000_Cnd1,TPR,0.105167897118,5,17,0,0.0,-0.0743301461938,1
1313,PHACTR3,ENSGT00390000004420_ENSG00000087495_RPEL,RPEL,-0.116428723631,1,19,0,0.0,-0.0743301461938,1
1314,AL139011.2,ENSGT00530000062951_ENSG00000258465_WD40,Beta_propeller,0.0463443677066,4,17,0,0.0,-0.0743301461938,4
1315,PKN1,ENSGT00920000149020_ENSG00000123143_HR1,HR1,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1316,LRP6,ENSGT00760000118968_ENSG00000070018_Ldl_recept_b,Beta_propeller,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
1317,MYBPC3,ENSGT00860000133685_ENSG00000134571_I-set,Ig,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
1318,ZC3HC1,ENSGT00390000006086_ENSG00000091732_zf-C3HC,BIR-like,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
1319,SNAI1,ENSGT00390000011027_ENSG00000124216_zf-C2H2,C2H2-zf,-0.356905083221,0,9,0,0.0,-0.0743301461938,1
1320,KLHDC7B,ENSGT00900000140914_ENSG00000130487_Kelch_1,Beta_propeller,-0.200759109312,0,16,0,0.0,-0.0743301461938,2
1321,COL1A2,ENSGT00900000140789_ENSG00000164692_Collagen,Collagen,0.185856950067,6,15,0,0.0,-0.0743301461938,1
1322,FEM1B,ENSGT00920000149051_ENSG00000169018_Ank_2,Ank,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
1323,NOVA2,ENSGT00760000119144_ENSG00000104967_KH_1,KH,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
1324,RAI14,ENSGT00530000063369_ENSG00000039560_Ank_2,Ank,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
